name,weight
TC_0002,0.0026595744680851063
TC_0008,0.0026595744680851063
TC_0011,0.0026595744680851063
TC_0013,0.0026595744680851063
TC_0014,0.0026595744680851063
TC_0016,0.0026595744680851063
TC_0020,0.0026595744680851063
TC_0025,0.0026595744680851063
TC_0026,0.0026595744680851063
TC_0029,0.0026595744680851063
TC_0031,0.0026595744680851063
TC_0032,0.0026595744680851063
TC_0033,0.0026595744680851063
TC_0034,0.0026595744680851063
TC_0035,0.0026595744680851063
TC_0036,0.0026595744680851063
TC_0040,0.0026595744680851063
TC_0049,0.0026595744680851063
TC_0051,0.0026595744680851063
TC_0054,0.0026595744680851063
TC_0056,0.0026595744680851063
TC_0057,0.0026595744680851063
TC_0059,0.0026595744680851063
TC_0062,0.0026595744680851063
TC_0064,0.0026595744680851063
TC_0070,0.0026595744680851063
TC_0071,0.0026595744680851063
TC_0072,0.0026595744680851063
TC_0073,0.0026595744680851063
TC_0075,0.0026595744680851063
TC_0076,0.0026595744680851063
TC_0083,0.0026595744680851063
TC_0084,0.0026595744680851063
TC_0087,0.0026595744680851063
TC_0089,0.0026595744680851063
TC_0090,0.0026595744680851063
TC_0091,0.0026595744680851063
TC_0092,0.0026595744680851063
TC_0093,0.0026595744680851063
TC_0094,0.0026595744680851063
TC_0097,0.0026595744680851063
TC_0098,0.0026595744680851063
TC_0099,0.0026595744680851063
TC_0101,0.0026595744680851063
TC_0102,0.0026595744680851063
TC_0107,0.0026595744680851063
TC_0109,0.0026595744680851063
TC_0112,0.0026595744680851063
TC_0114,0.0026595744680851063
TC_0115,0.0026595744680851063
TC_0116,0.0026595744680851063
TC_0118,0.0026595744680851063
TC_0120,0.0026595744680851063
TC_0124,0.0026595744680851063
TC_0127,0.0026595744680851063
TC_0134,0.0026595744680851063
TC_0137,0.0026595744680851063
TC_0138,0.0026595744680851063
TC_0139,0.0026595744680851063
TC_0141,0.0026595744680851063
TC_0142,0.0026595744680851063
TC_0144,0.0026595744680851063
TC_0145,0.0026595744680851063
TC_0147,0.0026595744680851063
TC_0148,0.0026595744680851063
TC_0149,0.0026595744680851063
TC_0150,0.0026595744680851063
TC_0152,0.0026595744680851063
TC_0154,0.0026595744680851063
TC_0155,0.0026595744680851063
TC_0156,0.0026595744680851063
TC_0161,0.0026595744680851063
TC_0166,0.0026595744680851063
TC_0168,0.0026595744680851063
TC_0170,0.0026595744680851063
TC_0171,0.0026595744680851063
TC_0172,0.0026595744680851063
TC_0175,0.0026595744680851063
TC_0178,0.0026595744680851063
TC_0180,0.0026595744680851063
TC_0182,0.0026595744680851063
TC_0184,0.0026595744680851063
TC_0185,0.0026595744680851063
TC_0194,0.0026595744680851063
TC_0199,0.0026595744680851063
TC_0203,0.0026595744680851063
TC_0205,0.0026595744680851063
TC_0209,0.0026595744680851063
TC_0210,0.0026595744680851063
TC_0216,0.0026595744680851063
TC_0219,0.0026595744680851063
TC_0222,0.0026595744680851063
TC_0224,0.0026595744680851063
TC_0226,0.0026595744680851063
TC_0228,0.0026595744680851063
TC_0229,0.0026595744680851063
TC_0232,0.0026595744680851063
TC_0233,0.0026595744680851063
TC_0234,0.0026595744680851063
TC_0235,0.0026595744680851063
TC_0237,0.0026595744680851063
TC_0240,0.0026595744680851063
TC_0241,0.0026595744680851063
TC_0243,0.0026595744680851063
TC_0244,0.0026595744680851063
TC_0245,0.0026595744680851063
TC_0246,0.0026595744680851063
TC_0250,0.0026595744680851063
TC_0251,0.0026595744680851063
TC_0252,0.0026595744680851063
TC_0253,0.0026595744680851063
TC_0254,0.0026595744680851063
TC_0255,0.0026595744680851063
TC_0256,0.0026595744680851063
TC_0265,0.0026595744680851063
TC_0267,0.0026595744680851063
TC_0269,0.0026595744680851063
TC_0271,0.0026595744680851063
TC_0275,0.0026595744680851063
TC_0279,0.0026595744680851063
TC_0282,0.0026595744680851063
TC_0283,0.0026595744680851063
TC_0284,0.0026595744680851063
TC_0287,0.0026595744680851063
TC_0293,0.0026595744680851063
TC_0296,0.0026595744680851063
TC_0309,0.0026595744680851063
TC_0310,0.0026595744680851063
TC_0312,0.0026595744680851063
TC_0320,0.0026595744680851063
TC_0321,0.0026595744680851063
TC_0328,0.0026595744680851063
TC_0329,0.0026595744680851063
TC_0330,0.0026595744680851063
TC_0333,0.0026595744680851063
TC_0336,0.0026595744680851063
TC_0340,0.0026595744680851063
TC_0349,0.0026595744680851063
TC_0350,0.0026595744680851063
TC_0352,0.0026595744680851063
TC_0354,0.0026595744680851063
TC_0356,0.0026595744680851063
TC_0365,0.0026595744680851063
TC_0367,0.0026595744680851063
TC_0371,0.0026595744680851063
TC_0376,0.0026595744680851063
TC_0377,0.0026595744680851063
TC_0379,0.0026595744680851063
TC_0384,0.0026595744680851063
TC_0388,0.0026595744680851063
TC_0389,0.0026595744680851063
TC_0390,0.0026595744680851063
TC_0391,0.0026595744680851063
TC_0398,0.0026595744680851063
TC_0400,0.0026595744680851063
TC_0401,0.0026595744680851063
TC_0402,0.0026595744680851063
TC_0403,0.0026595744680851063
TC_0406,0.0026595744680851063
TC_0409,0.0026595744680851063
TC_0412,0.0026595744680851063
TC_0420,0.0026595744680851063
TC_0422,0.0026595744680851063
TC_0423,0.0026595744680851063
TC_0424,0.0026595744680851063
TC_0434,0.0026595744680851063
TC_0435,0.0026595744680851063
TC_0436,0.0026595744680851063
TC_0438,0.0026595744680851063
TC_0439,0.0026595744680851063
TC_0444,0.0026595744680851063
TC_0445,0.0026595744680851063
TC_0447,0.0026595744680851063
TC_0448,0.0026595744680851063
TC_0450,0.0026595744680851063
TC_0451,0.0026595744680851063
TC_0455,0.0026595744680851063
TC_0457,0.0026595744680851063
TC_0460,0.0026595744680851063
TC_0467,0.0026595744680851063
TC_0470,0.0026595744680851063
TC_0471,0.0026595744680851063
TC_0473,0.0026595744680851063
TC_0474,0.0026595744680851063
TC_0476,0.0026595744680851063
TC_0486,0.0026595744680851063
TC_0490,0.0026595744680851063
TC_0491,0.0026595744680851063
TC_0494,0.0026595744680851063
TC_0495,0.0026595744680851063
TC_0496,0.0026595744680851063
TC_0498,0.0026595744680851063
TC_0499,0.0026595744680851063
TC_0500,0.0026595744680851063
TC_0505,0.0026595744680851063
TC_0506,0.0026595744680851063
TC_0507,0.0026595744680851063
TC_0508,0.0026595744680851063
TC_0512,0.0026595744680851063
TC_0514,0.0026595744680851063
TC_0515,0.0026595744680851063
TC_0516,0.0026595744680851063
TC_0519,0.0026595744680851063
TC_0521,0.0026595744680851063
TC_0522,0.0026595744680851063
TC_0527,0.0026595744680851063
TC_0528,0.0026595744680851063
TC_0532,0.0026595744680851063
TC_0533,0.0026595744680851063
TC_0535,0.0026595744680851063
TC_0537,0.0026595744680851063
TC_0541,0.0026595744680851063
TC_0544,0.0026595744680851063
TC_0545,0.0026595744680851063
TC_0546,0.0026595744680851063
TC_0552,0.0026595744680851063
TC_0554,0.0026595744680851063
TC_0556,0.0026595744680851063
TC_0558,0.0026595744680851063
TC_0560,0.0026595744680851063
TC_0561,0.0026595744680851063
TC_0563,0.0026595744680851063
TC_0564,0.0026595744680851063
TC_0567,0.0026595744680851063
TC_0568,0.0026595744680851063
TC_0570,0.0026595744680851063
TC_0572,0.0026595744680851063
TC_0575,0.0026595744680851063
TC_0586,0.0026595744680851063
TC_0587,0.0026595744680851063
TC_0588,0.0026595744680851063
TC_0593,0.0026595744680851063
TC_0595,0.0026595744680851063
TC_0596,0.0026595744680851063
TC_0602,0.0026595744680851063
TC_0604,0.0026595744680851063
TC_0605,0.0026595744680851063
TC_0607,0.0026595744680851063
TC_0610,0.0026595744680851063
TC_0611,0.0026595744680851063
TC_0612,0.0026595744680851063
TC_0613,0.0026595744680851063
TC_0620,0.0026595744680851063
TC_0621,0.0026595744680851063
TC_0622,0.0026595744680851063
TC_0625,0.0026595744680851063
TC_0627,0.0026595744680851063
TC_0631,0.0026595744680851063
TC_0632,0.0026595744680851063
TC_0634,0.0026595744680851063
TC_0635,0.0026595744680851063
TC_0636,0.0026595744680851063
TC_0637,0.0026595744680851063
TC_0640,0.0026595744680851063
TC_0641,0.0026595744680851063
TC_0642,0.0026595744680851063
TC_0648,0.0026595744680851063
TC_0649,0.0026595744680851063
TC_0650,0.0026595744680851063
TC_0651,0.0026595744680851063
TC_0653,0.0026595744680851063
TC_0655,0.0026595744680851063
TC_0657,0.0026595744680851063
TC_0658,0.0026595744680851063
TC_0659,0.0026595744680851063
TC_0662,0.0026595744680851063
TC_0665,0.0026595744680851063
TC_0669,0.0026595744680851063
TC_0672,0.0026595744680851063
TC_0673,0.0026595744680851063
TC_0678,0.0026595744680851063
TC_0679,0.0026595744680851063
TC_0680,0.0026595744680851063
TC_0682,0.0026595744680851063
TC_0684,0.0026595744680851063
TC_0689,0.0026595744680851063
TC_0692,0.0026595744680851063
TC_0695,0.0026595744680851063
TC_0698,0.0026595744680851063
TC_0699,0.0026595744680851063
TC_0700,0.0026595744680851063
TC_0705,0.0026595744680851063
TC_0708,0.0026595744680851063
TC_0709,0.0026595744680851063
TC_0711,0.0026595744680851063
TC_0713,0.0026595744680851063
TC_0716,0.0026595744680851063
TC_0719,0.0026595744680851063
TC_0721,0.0026595744680851063
TC_0724,0.0026595744680851063
TC_0726,0.0026595744680851063
TC_0728,0.0026595744680851063
TC_0729,0.0026595744680851063
TC_0731,0.0026595744680851063
TC_0736,0.0026595744680851063
TC_0738,0.0026595744680851063
TC_0742,0.0026595744680851063
TC_0743,0.0026595744680851063
TC_0747,0.0026595744680851063
TC_0749,0.0026595744680851063
TC_0750,0.0026595744680851063
TC_0752,0.0026595744680851063
TC_0753,0.0026595744680851063
TC_0756,0.0026595744680851063
TC_0757,0.0026595744680851063
TC_0758,0.0026595744680851063
TC_0762,0.0026595744680851063
TC_0771,0.0026595744680851063
TC_0772,0.0026595744680851063
TC_0773,0.0026595744680851063
TC_0774,0.0026595744680851063
TC_0777,0.0026595744680851063
TC_0778,0.0026595744680851063
TC_0783,0.0026595744680851063
TC_0785,0.0026595744680851063
TC_0787,0.0026595744680851063
TC_0788,0.0026595744680851063
TC_0800,0.0026595744680851063
TC_0801,0.0026595744680851063
TC_0802,0.0026595744680851063
TC_0803,0.0026595744680851063
TC_0804,0.0026595744680851063
TC_0805,0.0026595744680851063
TC_0810,0.0026595744680851063
TC_0813,0.0026595744680851063
TC_0814,0.0026595744680851063
TC_0815,0.0026595744680851063
TC_0817,0.0026595744680851063
TC_0819,0.0026595744680851063
TC_0820,0.0026595744680851063
TC_0821,0.0026595744680851063
TC_0822,0.0026595744680851063
TC_0823,0.0026595744680851063
TC_0824,0.0026595744680851063
TC_0830,0.0026595744680851063
TC_0831,0.0026595744680851063
TC_0833,0.0026595744680851063
TC_0836,0.0026595744680851063
TC_0838,0.0026595744680851063
TC_0842,0.0026595744680851063
TC_0846,0.0026595744680851063
TC_0848,0.0026595744680851063
TC_0850,0.0026595744680851063
TC_0858,0.0026595744680851063
TC_0860,0.0026595744680851063
TC_0862,0.0026595744680851063
TC_0866,0.0026595744680851063
TC_0870,0.0026595744680851063
TC_0875,0.0026595744680851063
TC_0878,0.0026595744680851063
TC_0879,0.0026595744680851063
TC_0880,0.0026595744680851063
TC_0881,0.0026595744680851063
TC_0883,0.0026595744680851063
TC_0889,0.0026595744680851063
TC_0890,0.0026595744680851063
TC_0891,0.0026595744680851063
TC_0894,0.0026595744680851063
TC_0896,0.0026595744680851063
TC_0897,0.0026595744680851063
TC_0899,0.0026595744680851063
TC_0905,0.0026595744680851063
TC_0908,0.0026595744680851063
TC_0909,0.0026595744680851063
TC_0916,0.0026595744680851063
TC_0920,0.0026595744680851063
TC_0922,0.0026595744680851063
TC_0923,0.0026595744680851063
TC_0927,0.0026595744680851063
TC_0928,0.0026595744680851063
TC_0930,0.0026595744680851063
TC_0931,0.0026595744680851063
TC_0932,0.0026595744680851063
TC_0934,0.0026595744680851063
TC_0937,0.0026595744680851063
TC_0939,0.0026595744680851063